,STN-WBAN,DATE,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
4713,,20131127,,,,,,,
4714,,20131128,,,,,,,
4715,,20131129,,,,,,,
4716,,20131130,,,,,,,
4717,,20131201,,,,,,,
4718,,20131202,,,,,,,
4719,,20131203,,,,,,,
4720,,20131204,,,,,,,
4721,,20131205,,,,,,,
4722,,20131206,,,,,,,
4723,,20131207,,,,,,,
4724,,20131208,,,,,,,
4725,,20131209,,,,,,,
4726,,20131210,,,,,,,
4727,,20131211,,,,,,,
4728,,20131212,,,,,,,
4729,,20131213,,,,,,,
4730,,20131214,,,,,,,
4731,,20131215,,,,,,,
4732,,20131216,,,,,,,
4733,,20131217,,,,,,,
4734,,20131218,,,,,,,
4735,,20131219,,,,,,,
4736,,20131220,,,,,,,
4737,,20131221,,,,,,,
4738,,20131222,,,,,,,
4739,,20131223,,,,,,,
4740,,20131224,,,,,,,
4741,,20131225,,,,,,,
4742,,20131226,,,,,,,
4743,,20131227,,,,,,,
4744,,20131228,,,,,,,
4745,,20131229,,,,,,,
4746,,20131230,,,,,,,
4747,,20131231,,,,,,,
4748,,20140101,,,,,,,
4749,,20140102,,,,,,,
4750,,20140103,,,,,,,
4751,,20140104,,,,,,,
4752,,20140105,,,,,,,
4753,,20140106,,,,,,,
4754,,20140107,,,,,,,
4755,,20140108,,,,,,,
4756,,20140109,,,,,,,
4757,,20140110,,,,,,,
4758,,20140111,,,,,,,
4759,,20140112,,,,,,,
4760,,20140113,,,,,,,
4761,,20140114,,,,,,,
4762,,20140115,,,,,,,
4763,,20140116,,,,,,,
4764,,20140117,,,,,,,
4765,,20140118,,,,,,,
4766,,20140119,,,,,,,
4767,,20140120,,,,,,,
4768,,20140121,,,,,,,
4769,,20140122,,,,,,,
4770,,20140123,,,,,,,
4771,,20140124,,,,,,,
4772,,20140125,,,,,,,
4773,,20140126,,,,,,,
4774,,20140127,,,,,,,
4775,,20140128,,,,,,,
4776,,20140129,,,,,,,
4777,,20140130,,,,,,,
4778,,20140131,,,,,,,
4779,,20140201,,,,,,,
4780,,20140202,,,,,,,
4781,,20140203,,,,,,,
4782,,20140204,,,,,,,
4783,,20140205,,,,,,,
4784,,20140206,,,,,,,
4785,,20140207,,,,,,,
4786,,20140208,,,,,,,
4787,,20140209,,,,,,,
4788,,20140210,,,,,,,
4789,,20140211,,,,,,,
4790,,20140212,,,,,,,
4791,,20140213,,,,,,,
4792,,20140214,,,,,,,
4793,,20140215,,,,,,,
4794,,20140216,,,,,,,
4795,,20140217,,,,,,,
4796,,20140218,,,,,,,
4797,,20140219,,,,,,,
4798,,20140220,,,,,,,
4799,,20140221,,,,,,,
4800,,20140222,,,,,,,
4801,,20140223,,,,,,,
4802,,20140224,,,,,,,
4803,,20140225,,,,,,,
4804,,20140226,,,,,,,
4805,,20140227,,,,,,,
4806,,20140228,,,,,,,
4807,,20140301,,,,,,,
4808,,20140302,,,,,,,
4809,,20140303,,,,,,,
4810,,20140304,,,,,,,
4811,,20140305,,,,,,,
4812,,20140306,,,,,,,
4813,,20140307,,,,,,,
4814,,20140308,,,,,,,
4815,,20140309,,,,,,,
4816,,20140310,,,,,,,
4817,,20140311,,,,,,,
4818,,20140312,,,,,,,
4819,,20140313,,,,,,,
4820,,20140314,,,,,,,
4821,,20140315,,,,,,,
4822,,20140316,,,,,,,
4823,,20140317,,,,,,,
4824,,20140318,,,,,,,
4825,,20140319,,,,,,,
4826,,20140320,,,,,,,
4827,,20140321,,,,,,,
4828,,20140322,,,,,,,
4829,,20140323,,,,,,,
4830,,20140324,,,,,,,
4831,,20140325,,,,,,,
4832,,20140326,,,,,,,
4833,,20140327,,,,,,,
4834,,20140328,,,,,,,
4835,,20140329,,,,,,,
4836,,20140330,,,,,,,
4837,,20140331,,,,,,,
4838,,20140401,,,,,,,
4839,,20140402,,,,,,,
4840,,20140403,,,,,,,
4841,,20140404,,,,,,,
4842,,20140405,,,,,,,
4843,,20140406,,,,,,,
4844,,20140407,,,,,,,
4845,,20140408,,,,,,,
4846,,20140409,,,,,,,
4847,,20140410,,,,,,,
4848,,20140411,,,,,,,
4849,,20140412,,,,,,,
4850,,20140413,,,,,,,
4851,,20140414,,,,,,,
4852,,20140415,,,,,,,
4853,,20140416,,,,,,,
4854,,20140417,,,,,,,
4855,,20140418,,,,,,,
4856,,20140419,,,,,,,
4857,,20140420,,,,,,,
4858,,20140421,,,,,,,
4859,,20140422,,,,,,,
4860,,20140423,,,,,,,
4861,,20140424,,,,,,,
4862,,20140425,,,,,,,
4863,,20140426,,,,,,,
4864,,20140427,,,,,,,
4865,,20140428,,,,,,,
4866,,20140429,,,,,,,
4867,,20140430,,,,,,,
4868,,20140501,,,,,,,
4869,,20140502,,,,,,,
4870,,20140503,,,,,,,
4871,,20140504,,,,,,,
4872,,20140505,,,,,,,
4873,,20140506,,,,,,,
4874,,20140507,,,,,,,
4875,,20140508,,,,,,,
4876,,20140509,,,,,,,
4877,,20140510,,,,,,,
4878,,20140511,,,,,,,
4879,,20140512,,,,,,,
4880,,20140513,,,,,,,
4881,,20140514,,,,,,,
4882,,20140515,,,,,,,
4883,,20140516,,,,,,,
4884,,20140517,,,,,,,
4885,,20140518,,,,,,,
4886,,20140519,,,,,,,
4887,,20140520,,,,,,,
4888,,20140521,,,,,,,
4889,,20140522,,,,,,,
4890,,20140523,,,,,,,
4891,,20140524,,,,,,,
4892,,20140525,,,,,,,
4893,,20140526,,,,,,,
4894,,20140527,,,,,,,
4895,,20140528,,,,,,,
4896,,20140529,,,,,,,
4897,,20140530,,,,,,,
4898,,20140531,,,,,,,
4899,,20140601,,,,,,,
4900,,20140602,,,,,,,
4901,,20140603,,,,,,,
4902,,20140604,,,,,,,
4903,,20140605,,,,,,,
4904,,20140606,,,,,,,
4905,,20140607,,,,,,,
4906,,20140608,,,,,,,
4907,,20140609,,,,,,,
4908,,20140610,,,,,,,
4909,,20140611,,,,,,,
4910,,20140612,,,,,,,
4911,,20140613,,,,,,,
4912,,20140614,,,,,,,
4913,,20140615,,,,,,,
4914,,20140616,,,,,,,
4915,,20140617,,,,,,,
4916,,20140618,,,,,,,
4917,,20140619,,,,,,,
4918,,20140620,,,,,,,
4919,,20140621,,,,,,,
4920,,20140622,,,,,,,
4921,,20140623,,,,,,,
4922,,20140624,,,,,,,
4923,,20140625,,,,,,,
4924,,20140626,,,,,,,
4925,,20140627,,,,,,,
4926,,20140628,,,,,,,
4927,,20140629,,,,,,,
4928,,20140630,,,,,,,
4929,,20140701,,,,,,,
4930,,20140702,,,,,,,
4931,,20140703,,,,,,,
4932,,20140704,,,,,,,
4933,,20140705,,,,,,,
4934,,20140706,,,,,,,
4935,,20140707,,,,,,,
4936,,20140708,,,,,,,
4937,,20140709,,,,,,,
4938,,20140710,,,,,,,
4939,,20140711,,,,,,,
4940,,20140712,,,,,,,
4941,,20140713,,,,,,,
4942,,20140714,,,,,,,
4943,,20140715,,,,,,,
4944,,20140716,,,,,,,
4945,,20140717,,,,,,,
4946,,20140718,,,,,,,
4947,,20140719,,,,,,,
4948,,20140720,,,,,,,
4949,,20140721,,,,,,,
4950,,20140722,,,,,,,
4951,,20140723,,,,,,,
4952,,20140724,,,,,,,
4953,,20140725,,,,,,,
4954,,20140726,,,,,,,
4955,,20140727,,,,,,,
4956,,20140728,,,,,,,
4957,,20140729,,,,,,,
4958,,20140730,,,,,,,
4959,,20140731,,,,,,,
4960,,20140801,,,,,,,
4961,,20140802,,,,,,,
4962,,20140803,,,,,,,
4963,,20140804,,,,,,,
4964,,20140805,,,,,,,
4965,,20140806,,,,,,,
4966,,20140807,,,,,,,
4967,,20140808,,,,,,,
4968,,20140809,,,,,,,
4969,,20140810,,,,,,,
4970,,20140811,,,,,,,
4971,,20140812,,,,,,,
4972,,20140813,,,,,,,
4973,,20140814,,,,,,,
4974,,20140815,,,,,,,
4975,,20140816,,,,,,,
4976,,20140817,,,,,,,
4977,,20140818,,,,,,,
4978,,20140819,,,,,,,
4979,,20140820,,,,,,,
4980,,20140821,,,,,,,
4981,,20140822,,,,,,,
4982,,20140823,,,,,,,
4983,,20140824,,,,,,,
4984,,20140825,,,,,,,
4985,,20140826,,,,,,,
4986,,20140827,,,,,,,
4987,,20140828,,,,,,,
4988,,20140829,,,,,,,
4989,,20140830,,,,,,,
4990,,20140831,,,,,,,
4991,,20140901,,,,,,,
4992,,20140902,,,,,,,
4993,,20140903,,,,,,,
4994,,20140904,,,,,,,
4995,,20140905,,,,,,,
4996,,20140906,,,,,,,
4997,,20140907,,,,,,,
4998,,20140908,,,,,,,
4999,,20140909,,,,,,,
5000,,20140910,,,,,,,
5001,,20140911,,,,,,,
5002,,20140912,,,,,,,
5003,,20140913,,,,,,,
5004,,20140914,,,,,,,
5005,,20140915,,,,,,,
5006,,20140916,,,,,,,
5007,,20140917,,,,,,,
5008,,20140918,,,,,,,
5009,,20140919,,,,,,,
5010,,20140920,,,,,,,
5011,,20140921,,,,,,,
5012,,20140922,,,,,,,
5013,,20140923,,,,,,,
5014,,20140924,,,,,,,
5015,,20140925,,,,,,,
5016,,20140926,,,,,,,
5017,,20140927,,,,,,,
5018,,20140928,,,,,,,
5019,,20140929,,,,,,,
5020,,20140930,,,,,,,
5021,,20141001,,,,,,,
5022,,20141002,,,,,,,
5023,,20141003,,,,,,,
5024,,20141004,,,,,,,
5025,,20141005,,,,,,,
5026,,20141006,,,,,,,
5027,,20141007,,,,,,,
5028,,20141008,,,,,,,
5029,,20141009,,,,,,,
5030,,20141010,,,,,,,
5031,,20141011,,,,,,,
5032,,20141012,,,,,,,
5033,,20141013,,,,,,,
5034,,20141014,,,,,,,
5035,,20141015,,,,,,,
5036,,20141016,,,,,,,
5037,,20141017,,,,,,,
5038,,20141018,,,,,,,
5039,,20141019,,,,,,,
5040,,20141020,,,,,,,
5041,,20141021,,,,,,,
5042,,20141022,,,,,,,
5043,,20141023,,,,,,,
5044,,20141024,,,,,,,
5045,,20141025,,,,,,,
5046,,20141026,,,,,,,
5047,,20141027,,,,,,,
5048,,20141028,,,,,,,
5049,,20141029,,,,,,,
5050,,20141030,,,,,,,
5051,,20141031,,,,,,,
5052,,20141101,,,,,,,
5053,,20141102,,,,,,,
5054,,20141103,,,,,,,
5055,,20141104,,,,,,,
5056,,20141105,,,,,,,
5057,,20141106,,,,,,,
5058,,20141107,,,,,,,
5059,,20141108,,,,,,,
5060,,20141109,,,,,,,
5061,,20141110,,,,,,,
5062,,20141111,,,,,,,
5063,,20141112,,,,,,,
5064,,20141113,,,,,,,
5065,,20141114,,,,,,,
5066,,20141115,,,,,,,
5067,,20141116,,,,,,,
5068,,20141117,,,,,,,
5069,,20141118,,,,,,,
5070,,20141119,,,,,,,
5071,,20141120,,,,,,,
5072,,20141121,,,,,,,
5073,,20141122,,,,,,,
5074,,20141123,,,,,,,
5075,,20141124,,,,,,,
5076,,20141125,,,,,,,
5077,,20141126,,,,,,,
5078,,20141127,,,,,,,
5079,,20141128,,,,,,,
5080,,20141129,,,,,,,
5081,,20141130,,,,,,,
5082,,20141201,,,,,,,
5083,,20141202,,,,,,,
5084,,20141203,,,,,,,
5085,,20141204,,,,,,,
5086,,20141205,,,,,,,
5087,,20141206,,,,,,,
5088,,20141207,,,,,,,
5089,,20141208,,,,,,,
5090,,20141209,,,,,,,
5091,,20141210,,,,,,,
5092,,20141211,,,,,,,
5093,,20141212,,,,,,,
5094,,20141213,,,,,,,
5095,,20141214,,,,,,,
5096,,20141215,,,,,,,
5097,,20141216,,,,,,,
5098,,20141217,,,,,,,
5099,,20141218,,,,,,,
5100,,20141219,,,,,,,
5101,,20141220,,,,,,,
5102,,20141221,,,,,,,
5103,,20141222,,,,,,,
5104,,20141223,,,,,,,
5105,,20141224,,,,,,,
5106,,20141225,,,,,,,
5107,,20141226,,,,,,,
5108,,20141227,,,,,,,
5109,,20141228,,,,,,,
5110,,20141229,,,,,,,
5111,,20141230,,,,,,,
5112,,20141231,,,,,,,
5113,,20150101,,,,,,,
5114,,20150102,,,,,,,
5115,,20150103,,,,,,,
5116,,20150104,,,,,,,
5117,,20150105,,,,,,,
5118,,20150106,,,,,,,
5119,,20150107,,,,,,,
5120,,20150108,,,,,,,
5121,,20150109,,,,,,,
5122,,20150110,,,,,,,
5123,,20150111,,,,,,,
5124,,20150112,,,,,,,
5125,,20150113,,,,,,,
5126,,20150114,,,,,,,
5127,,20150115,,,,,,,
5128,,20150116,,,,,,,
5129,,20150117,,,,,,,
5130,,20150118,,,,,,,
5131,,20150119,,,,,,,
5132,,20150120,,,,,,,
5133,,20150121,,,,,,,
5134,,20150122,,,,,,,
5135,,20150123,,,,,,,
5136,,20150124,,,,,,,
5137,,20150125,,,,,,,
5138,,20150126,,,,,,,
5139,,20150127,,,,,,,
5140,,20150128,,,,,,,
5141,,20150129,,,,,,,
5142,,20150130,,,,,,,
5143,,20150131,,,,,,,
5144,,20150201,,,,,,,
5145,,20150202,,,,,,,
5146,,20150203,,,,,,,
5147,,20150204,,,,,,,
5148,,20150205,,,,,,,
5149,,20150206,,,,,,,
5150,,20150207,,,,,,,
5151,,20150208,,,,,,,
5152,,20150209,,,,,,,
5153,,20150210,,,,,,,
5154,,20150211,,,,,,,
5155,,20150212,,,,,,,
5156,,20150213,,,,,,,
5157,,20150214,,,,,,,
5158,,20150215,,,,,,,
5159,,20150216,,,,,,,
5160,,20150217,,,,,,,
5161,,20150218,,,,,,,
5162,,20150219,,,,,,,
5163,,20150220,,,,,,,
5164,,20150221,,,,,,,
5165,,20150222,,,,,,,
5166,,20150223,,,,,,,
5167,,20150224,,,,,,,
5168,,20150225,,,,,,,
5169,,20150226,,,,,,,
5170,,20150227,,,,,,,
5171,,20150228,,,,,,,
5172,,20150301,,,,,,,
5173,,20150302,,,,,,,
5174,,20150303,,,,,,,
5175,,20150304,,,,,,,
5176,,20150305,,,,,,,
5177,,20150306,,,,,,,
5178,,20150307,,,,,,,
5179,,20150308,,,,,,,
5180,,20150309,,,,,,,
5181,,20150310,,,,,,,
5182,,20150311,,,,,,,
5183,,20150312,,,,,,,
5184,,20150313,,,,,,,
5185,,20150314,,,,,,,
5186,,20150315,,,,,,,
5187,,20150316,,,,,,,
5188,,20150317,,,,,,,
5189,,20150318,,,,,,,
5190,,20150319,,,,,,,
5191,,20150320,,,,,,,
5192,,20150321,,,,,,,
5193,,20150322,,,,,,,
5194,,20150323,,,,,,,
5195,,20150324,,,,,,,
5196,,20150325,,,,,,,
5197,,20150326,,,,,,,
5198,,20150327,,,,,,,
5199,,20150328,,,,,,,
5200,,20150329,,,,,,,
5201,,20150330,,,,,,,
5202,,20150331,,,,,,,
5203,,20150401,,,,,,,
5204,,20150402,,,,,,,
5205,,20150403,,,,,,,
5206,,20150404,,,,,,,
5207,,20150405,,,,,,,
5208,,20150406,,,,,,,
5209,,20150407,,,,,,,
5210,,20150408,,,,,,,
5211,,20150409,,,,,,,
5212,,20150410,,,,,,,
5213,,20150411,,,,,,,
5214,,20150412,,,,,,,
5215,,20150413,,,,,,,
5216,,20150414,,,,,,,
5217,,20150415,,,,,,,
5218,,20150416,,,,,,,
5219,,20150417,,,,,,,
5220,,20150418,,,,,,,
5221,,20150419,,,,,,,
5222,,20150420,,,,,,,
5223,,20150421,,,,,,,
5224,,20150422,,,,,,,
5225,,20150423,,,,,,,
5226,,20150424,,,,,,,
5227,,20150425,,,,,,,
5228,,20150426,,,,,,,
5229,,20150427,,,,,,,
5230,,20150428,,,,,,,
5231,,20150429,,,,,,,
5232,,20150430,,,,,,,
5233,,20150501,,,,,,,
5234,,20150502,,,,,,,
5235,,20150503,,,,,,,
5236,,20150504,,,,,,,
5237,,20150505,,,,,,,
5238,,20150506,,,,,,,
5239,,20150507,,,,,,,
5240,,20150508,,,,,,,
5241,,20150509,,,,,,,
5242,,20150510,,,,,,,
5243,,20150511,,,,,,,
5244,,20150512,,,,,,,
5245,,20150513,,,,,,,
5246,,20150514,,,,,,,
5247,,20150515,,,,,,,
5248,,20150516,,,,,,,
5249,,20150517,,,,,,,
5250,,20150518,,,,,,,
5251,,20150519,,,,,,,
5252,,20150520,,,,,,,
5253,,20150521,,,,,,,
5254,,20150522,,,,,,,
5255,,20150523,,,,,,,
5256,,20150524,,,,,,,
5257,,20150525,,,,,,,
5258,,20150526,,,,,,,
5259,,20150527,,,,,,,
5260,,20150528,,,,,,,
5261,,20150529,,,,,,,
5262,,20150530,,,,,,,
5263,,20150531,,,,,,,
5264,,20150601,,,,,,,
5265,,20150602,,,,,,,
5266,,20150603,,,,,,,
5267,,20150604,,,,,,,
5268,,20150605,,,,,,,
5269,,20150606,,,,,,,
5270,,20150607,,,,,,,
5271,,20150608,,,,,,,
5272,,20150609,,,,,,,
5273,,20150610,,,,,,,
5274,,20150611,,,,,,,
5275,,20150612,,,,,,,
5276,,20150613,,,,,,,
5277,,20150614,,,,,,,
5278,,20150615,,,,,,,
5279,,20150616,,,,,,,
5280,,20150617,,,,,,,
5281,,20150618,,,,,,,
5282,,20150619,,,,,,,
5283,,20150620,,,,,,,
5284,,20150621,,,,,,,
5285,,20150622,,,,,,,
5286,,20150623,,,,,,,
5287,,20150624,,,,,,,
5288,,20150625,,,,,,,
5289,,20150626,,,,,,,
5290,,20150627,,,,,,,
5291,,20150628,,,,,,,
5292,,20150629,,,,,,,
5293,,20150630,,,,,,,
5294,,20150701,,,,,,,
5295,,20150702,,,,,,,
5296,,20150703,,,,,,,
5297,,20150704,,,,,,,
5298,,20150705,,,,,,,
5299,,20150706,,,,,,,
5300,,20150707,,,,,,,
5301,,20150708,,,,,,,
5302,,20150709,,,,,,,
5303,,20150710,,,,,,,
5304,,20150711,,,,,,,
5305,,20150712,,,,,,,
5306,,20150713,,,,,,,
5307,,20150714,,,,,,,
5308,,20150715,,,,,,,
5309,,20150716,,,,,,,
5310,,20150717,,,,,,,
5311,,20150718,,,,,,,
5312,,20150719,,,,,,,
5313,,20150720,,,,,,,
5314,,20150721,,,,,,,
5315,,20150722,,,,,,,
5316,,20150723,,,,,,,
5317,,20150724,,,,,,,
5318,,20150725,,,,,,,
5319,,20150726,,,,,,,
5320,,20150727,,,,,,,
5321,,20150728,,,,,,,
5322,,20150729,,,,,,,
5323,,20150730,,,,,,,
5324,,20150731,,,,,,,
5325,,20150801,,,,,,,
5326,,20150802,,,,,,,
5327,,20150803,,,,,,,
5328,,20150804,,,,,,,
5329,,20150805,,,,,,,
5330,,20150806,,,,,,,
5331,,20150807,,,,,,,
5332,,20150808,,,,,,,
5333,,20150809,,,,,,,
5334,,20150810,,,,,,,
5335,,20150811,,,,,,,
5336,,20150812,,,,,,,
5337,,20150813,,,,,,,
5338,,20150814,,,,,,,
5339,,20150815,,,,,,,
5340,,20150816,,,,,,,
5341,,20150817,,,,,,,
5342,,20150818,,,,,,,
5343,,20150819,,,,,,,
5344,,20150820,,,,,,,
5345,,20150821,,,,,,,
5346,,20150822,,,,,,,
5347,,20150823,,,,,,,
5348,,20150824,,,,,,,
5349,,20150825,,,,,,,
5350,,20150826,,,,,,,
5351,,20150827,,,,,,,
5352,,20150828,,,,,,,
5353,,20150829,,,,,,,
5354,,20150830,,,,,,,
5355,,20150831,,,,,,,
5356,,20150901,,,,,,,
5357,,20150902,,,,,,,
5358,,20150903,,,,,,,
5359,,20150904,,,,,,,
5360,,20150905,,,,,,,
5361,,20150906,,,,,,,
5362,,20150907,,,,,,,
5363,,20150908,,,,,,,
5364,,20150909,,,,,,,
5365,,20150910,,,,,,,
5366,,20150911,,,,,,,
5367,,20150912,,,,,,,
5368,,20150913,,,,,,,
5369,,20150914,,,,,,,
5370,,20150915,,,,,,,
5371,,20150916,,,,,,,
5372,,20150917,,,,,,,
5373,,20150918,,,,,,,
5374,,20150919,,,,,,,
5375,,20150920,,,,,,,
5376,,20150921,,,,,,,
5377,,20150922,,,,,,,
5378,,20150923,,,,,,,
5379,,20150924,,,,,,,
5380,,20150925,,,,,,,
5381,,20150926,,,,,,,
5382,,20150927,,,,,,,
5383,,20150928,,,,,,,
5384,,20150929,,,,,,,
5385,,20150930,,,,,,,
5386,,20151001,,,,,,,
5387,,20151002,,,,,,,
5388,,20151003,,,,,,,
5389,,20151004,,,,,,,
5390,,20151005,,,,,,,
5391,,20151006,,,,,,,
5392,,20151007,,,,,,,
5393,,20151008,,,,,,,
5394,,20151009,,,,,,,
5395,,20151010,,,,,,,
5396,,20151011,,,,,,,
5397,,20151012,,,,,,,
5398,,20151013,,,,,,,
5399,,20151014,,,,,,,
5400,,20151015,,,,,,,
5401,,20151016,,,,,,,
5402,,20151017,,,,,,,
5403,,20151018,,,,,,,
5404,,20151019,,,,,,,
5405,,20151020,,,,,,,
5406,,20151021,,,,,,,
5407,,20151022,,,,,,,
5408,,20151023,,,,,,,
5409,,20151024,,,,,,,
5410,,20151025,,,,,,,
5411,,20151026,,,,,,,
5412,,20151027,,,,,,,
5413,,20151028,,,,,,,
5414,,20151029,,,,,,,
5415,,20151030,,,,,,,
5416,,20151031,,,,,,,
5417,,20151101,,,,,,,
5418,,20151102,,,,,,,
5419,,20151103,,,,,,,
5420,,20151104,,,,,,,
5421,,20151105,,,,,,,
5422,,20151106,,,,,,,
5423,,20151107,,,,,,,
5424,,20151108,,,,,,,
5425,,20151109,,,,,,,
5426,,20151110,,,,,,,
5427,,20151111,,,,,,,
5428,,20151112,,,,,,,
5429,,20151113,,,,,,,
5430,,20151114,,,,,,,
5431,,20151115,,,,,,,
5432,,20151116,,,,,,,
5433,,20151117,,,,,,,
5434,,20151118,,,,,,,
5435,,20151119,,,,,,,
5436,,20151120,,,,,,,
5437,,20151121,,,,,,,
5438,,20151122,,,,,,,
5439,,20151123,,,,,,,
5440,,20151124,,,,,,,
5441,,20151125,,,,,,,
5442,,20151126,,,,,,,
5443,,20151127,,,,,,,
5444,,20151128,,,,,,,
5445,,20151129,,,,,,,
5446,,20151130,,,,,,,
5447,,20151201,,,,,,,
5448,,20151202,,,,,,,
5449,,20151203,,,,,,,
5450,,20151204,,,,,,,
5451,,20151205,,,,,,,
5452,,20151206,,,,,,,
5453,,20151207,,,,,,,
5454,,20151208,,,,,,,
5455,,20151209,,,,,,,
5456,,20151210,,,,,,,
5457,,20151211,,,,,,,
5458,,20151212,,,,,,,
5459,,20151213,,,,,,,
5460,,20151214,,,,,,,
5461,,20151215,,,,,,,
5462,,20151216,,,,,,,
5463,,20151217,,,,,,,
5464,,20151218,,,,,,,
5465,,20151219,,,,,,,
5466,,20151220,,,,,,,
5467,,20151221,,,,,,,
5468,,20151222,,,,,,,
5469,,20151223,,,,,,,
5470,,20151224,,,,,,,
5471,,20151225,,,,,,,
5472,,20151226,,,,,,,
5473,,20151227,,,,,,,
5474,,20151228,,,,,,,
5475,,20151229,,,,,,,
5476,,20151230,,,,,,,
5477,,20151231,,,,,,,
5478,,20160101,,,,,,,
5479,,20160102,,,,,,,
5480,,20160103,,,,,,,
5481,,20160104,,,,,,,
5482,,20160105,,,,,,,
5483,,20160106,,,,,,,
5484,,20160107,,,,,,,
5485,,20160108,,,,,,,
5486,,20160109,,,,,,,
5487,,20160110,,,,,,,
5488,,20160111,,,,,,,
5489,,20160112,,,,,,,
5490,,20160113,,,,,,,
5491,,20160114,,,,,,,
5492,,20160115,,,,,,,
5493,,20160116,,,,,,,
5494,,20160117,,,,,,,
5495,,20160118,,,,,,,
5496,,20160119,,,,,,,
5497,,20160120,,,,,,,
5498,,20160121,,,,,,,
5499,,20160122,,,,,,,
5500,,20160123,,,,,,,
5501,,20160124,,,,,,,
5502,,20160125,,,,,,,
5503,,20160126,,,,,,,
5504,,20160127,,,,,,,
5505,,20160128,,,,,,,
5506,,20160129,,,,,,,
5507,,20160130,,,,,,,
5508,,20160131,,,,,,,
5509,,20160201,,,,,,,
5510,,20160202,,,,,,,
5511,,20160203,,,,,,,
5512,,20160204,,,,,,,
5513,,20160205,,,,,,,
5514,,20160206,,,,,,,
5515,,20160207,,,,,,,
5516,,20160208,,,,,,,
5517,,20160209,,,,,,,
5518,,20160210,,,,,,,
5519,,20160211,,,,,,,
5520,,20160212,,,,,,,
5521,,20160213,,,,,,,
5522,,20160214,,,,,,,
5523,,20160215,,,,,,,
5524,,20160216,,,,,,,
5525,,20160217,,,,,,,
5526,,20160218,,,,,,,
5527,,20160219,,,,,,,
5528,,20160220,,,,,,,
5529,,20160221,,,,,,,
5530,,20160222,,,,,,,
5531,,20160223,,,,,,,
5532,,20160224,,,,,,,
5533,,20160225,,,,,,,
5534,,20160226,,,,,,,
5535,,20160227,,,,,,,
5536,,20160228,,,,,,,
5537,,20160229,,,,,,,
5538,,20160301,,,,,,,
5539,,20160302,,,,,,,
5540,,20160303,,,,,,,
5541,,20160304,,,,,,,
5542,,20160305,,,,,,,
5543,,20160306,,,,,,,
5544,,20160307,,,,,,,
5545,,20160308,,,,,,,
5546,,20160309,,,,,,,
5547,,20160310,,,,,,,
5548,,20160311,,,,,,,
5549,,20160312,,,,,,,
5550,,20160313,,,,,,,
5551,,20160314,,,,,,,
5552,,20160315,,,,,,,
5553,,20160316,,,,,,,
5554,,20160317,,,,,,,
5555,,20160318,,,,,,,
5556,,20160319,,,,,,,
5557,,20160320,,,,,,,
5558,,20160321,,,,,,,
5559,,20160322,,,,,,,
5560,,20160323,,,,,,,
5561,,20160324,,,,,,,
5562,,20160325,,,,,,,
5563,,20160326,,,,,,,
5564,,20160327,,,,,,,
5565,,20160328,,,,,,,
5566,,20160329,,,,,,,
5567,,20160330,,,,,,,
5568,,20160331,,,,,,,
5569,,20160401,,,,,,,
5570,,20160402,,,,,,,
5571,,20160403,,,,,,,
5572,,20160404,,,,,,,
5573,,20160405,,,,,,,
5574,,20160406,,,,,,,
5575,,20160407,,,,,,,
5576,,20160408,,,,,,,
5577,,20160409,,,,,,,
5578,,20160410,,,,,,,
5579,,20160411,,,,,,,
5580,,20160412,,,,,,,
5581,,20160413,,,,,,,
5582,,20160414,,,,,,,
5583,,20160415,,,,,,,
5584,,20160416,,,,,,,
5585,,20160417,,,,,,,
5586,,20160418,,,,,,,
5587,,20160419,,,,,,,
5588,,20160420,,,,,,,
5589,,20160421,,,,,,,
5590,,20160422,,,,,,,
5591,,20160423,,,,,,,
5592,,20160424,,,,,,,
5593,,20160425,,,,,,,
5594,,20160426,,,,,,,
5595,,20160427,,,,,,,
5596,,20160428,,,,,,,
5597,,20160429,,,,,,,
5598,,20160430,,,,,,,
5599,,20160501,,,,,,,
5600,,20160502,,,,,,,
5601,,20160503,,,,,,,
5602,,20160504,,,,,,,
5603,,20160505,,,,,,,
5604,,20160506,,,,,,,
5605,,20160507,,,,,,,
5606,,20160508,,,,,,,
5607,,20160509,,,,,,,
5608,,20160510,,,,,,,
5609,,20160511,,,,,,,
5610,,20160512,,,,,,,
5611,,20160513,,,,,,,
5612,,20160514,,,,,,,
5613,,20160515,,,,,,,
5614,,20160516,,,,,,,
5615,,20160517,,,,,,,
5616,,20160518,,,,,,,
5617,,20160519,,,,,,,
5618,,20160520,,,,,,,
5619,,20160521,,,,,,,
5620,,20160522,,,,,,,
5621,,20160523,,,,,,,
5622,,20160524,,,,,,,
5623,,20160525,,,,,,,
5624,,20160526,,,,,,,
5625,,20160527,,,,,,,
5626,,20160528,,,,,,,
5627,,20160529,,,,,,,
5628,,20160530,,,,,,,
5629,,20160531,,,,,,,
5630,,20160601,,,,,,,
5631,,20160602,,,,,,,
5632,,20160603,,,,,,,
5633,,20160604,,,,,,,
5634,,20160605,,,,,,,
5635,,20160606,,,,,,,
5636,,20160607,,,,,,,
5637,,20160608,,,,,,,
5638,,20160609,,,,,,,
5639,,20160610,,,,,,,
5640,,20160611,,,,,,,
5641,,20160612,,,,,,,
5642,,20160613,,,,,,,
